symbol,role,period_end,value,available_from,tag,seen
A,assets,2011-07-31,8753000000,2011-09-19,Assets,2026-08-25
A,buybacks,2011-07-31,192000000,2011-09-19,PaymentsForRepurchaseOfCommonStock,2026-08-25
A,cash,2011-07-31,3101000000,2011-09-19,CashAndCashEquivalentsAtCarryingValue,2026-08-25
A,debt,2011-07-31,2168000000,2011-09-19,LongTermDebtNoncurrent,2026-08-25
A,equity,2011-07-31,4192000000,2011-09-19,StockholdersEquity,2026-08-25
A,inventory,2011-07-31,897000000,2011-09-19,InventoryNet,2026-08-25
A,liabilities,2011-07-31,4553000000,2011-09-19,Liabilities,2026-08-25
A,operatingIncome,2011-07-31,281000000,2011-09-19,OperatingIncomeLoss,2026-08-25
A,receivables,2011-07-31,917000000,2011-09-19,AccountsReceivableNetCurrent,2026-08-25
A,revenue,2011-07-31,1691000000,2011-09-19,SalesRevenueNet,2026-08-25
A,rnd,2011-07-31,162000000,2011-09-19,ResearchAndDevelopmentExpense,2026-08-25
AAPL,assets,2011-09-24,116371000000,2011-11-13,Assets,2026-08-25
AAPL,cash,2011-09-24,9815000000,2011-11-13,CashAndCashEquivalentsAtCarryingValue,2026-08-25
AAPL,equity,2011-09-24,76615000000,2011-11-13,StockholdersEquity,2026-08-25
AAPL,grossProfit,2011-09-24,11380000000,2011-11-13,GrossProfit,2026-08-25
AAPL,inventory,2011-09-24,776000000,2011-11-13,InventoryNet,2026-08-25
AAPL,liabilities,2011-09-24,39756000000,2011-11-13,Liabilities,2026-08-25
AAPL,netIncome,2011-09-24,6623000000,2011-11-13,NetIncomeLoss,2026-08-25
AAPL,receivables,2011-09-24,5369000000,2011-11-13,AccountsReceivableNetCurrent,2026-08-25
AAPL,revenue,2011-09-24,28270000000,2011-11-13,SalesRevenueNet,2026-08-25
AAPL,shares,2011-09-24,929277000,2011-11-13,CommonStockSharesOutstanding,2026-08-25
ABT,assets,2011-09-30,59628176000,2011-11-19,Assets,2026-08-25
ABT,cash,2011-09-30,5049299000,2011-11-19,CashAndCashEquivalentsAtCarryingValue,2026-08-25
ABT,debt,2011-09-30,13096767000,2011-11-19,LongTermDebtNoncurrent,2026-08-25
ABT,equity,2011-09-30,24603800000,2011-11-19,StockholdersEquity,2026-08-25
ABT,grossProfit,2011-09-30,5843400000,2011-11-19,GrossProfit,2026-08-25
ABT,inventory,2011-09-30,3269317000,2011-11-19,InventoryNet,2026-08-25
ABT,operatingIncome,2011-09-30,594878000,2011-11-19,OperatingIncomeLoss,2026-08-25
ABT,receivables,2011-09-30,7043542000,2011-11-19,AccountsReceivableNetCurrent,2026-08-25
ABT,revenue,2011-09-30,9816700000,2011-11-19,SalesRevenueNet,2026-08-25
ACGL,assets,2011-09-30,17430028000,2011-11-19,Assets,2026-08-25
ACGL,cash,2011-09-30,369895000,2011-11-19,CashAndCashEquivalentsAtCarryingValue,2026-08-25
ACGL,liabilities,2011-09-30,12955657000,2011-11-19,Liabilities,2026-08-25
ACGL,netIncome,2011-09-30,168755000,2011-11-19,NetIncomeLoss,2026-08-25
ACGL,revenue,2011-09-30,764993000,2011-11-19,Revenues,2026-08-25
ACN,assets,2011-08-31,15731510000,2011-10-20,Assets,2026-08-25
ACN,cash,2011-08-31,5701078000,2011-10-20,CashAndCashEquivalentsAtCarryingValue,2026-08-25
ACN,equity,2011-08-31,3878951000,2011-10-20,StockholdersEquity,2026-08-25
ACN,netIncome,2011-08-31,611933000,2011-10-20,NetIncomeLoss,2026-08-25
ACN,operatingIncome,2011-08-31,922529000,2011-10-20,OperatingIncomeLoss,2026-08-25
ACN,receivables,2011-08-31,3236059000,2011-10-20,AccountsReceivableNetCurrent,2026-08-25
ACN,revenue,2011-08-31,7174073000,2011-10-20,Revenues,2026-08-25
ADBE,assets,2011-09-02,8492758000,2011-10-22,Assets,2026-08-25
ADBE,cash,2011-09-02,769212000,2011-10-22,CashAndCashEquivalentsAtCarryingValue,2026-08-25
ADBE,equity,2011-09-02,5563958000,2011-10-22,StockholdersEquity,2026-08-25
ADBE,grossProfit,2011-09-02,908558000,2011-10-22,GrossProfit,2026-08-25
ADBE,liabilities,2011-09-02,2928800000,2011-10-22,Liabilities,2026-08-25
ADBE,netIncome,2011-09-02,195101000,2011-10-22,NetIncomeLoss,2026-08-25
ADBE,operatingIncome,2011-09-02,274110000,2011-10-22,OperatingIncomeLoss,2026-08-25
ADBE,receivables,2011-09-02,559320000,2011-10-22,AccountsReceivableNetCurrent,2026-08-25
ADBE,revenue,2011-09-02,1013212000,2011-10-22,Revenues,2026-08-25
ADBE,shares,2011-09-02,492806000,2011-10-22,CommonStockSharesOutstanding,2026-08-25
ADI,assets,2011-07-30,5251381000,2011-09-18,Assets,2026-08-25
ADI,cash,2011-07-30,1357821000,2011-09-18,CashAndCashEquivalentsAtCarryingValue,2026-08-25
ADI,equity,2011-07-30,3715717000,2011-09-18,StockholdersEquity,2026-08-25
ADI,grossProfit,2011-07-30,509640000,2011-09-18,GrossProfit,2026-08-25
ADI,inventory,2011-07-30,299332000,2011-09-18,InventoryNet,2026-08-25
ADI,netIncome,2011-07-30,219935000,2011-09-18,NetIncomeLoss,2026-08-25
ADI,operatingIncome,2011-07-30,278841000,2011-09-18,OperatingIncomeLoss,2026-08-25
ADI,receivables,2011-07-30,375011000,2011-09-18,AccountsReceivableNetCurrent,2026-08-25
ADI,revenue,2011-07-30,757902000,2011-09-18,SalesRevenueNet,2026-08-25
ADI,rnd,2011-07-30,128476000,2011-09-18,ResearchAndDevelopmentExpense,2026-08-25
ADI,shares,2011-07-30,299437920,2011-09-18,CommonStockSharesOutstanding,2026-08-25
ADM,assets,2011-09-30,41448000000,2011-11-19,Assets,2026-08-25
ADM,buybacks,2011-09-30,240000000,2011-11-19,PaymentsForRepurchaseOfCommonStock,2026-08-25
ADM,capex,2011-09-30,443000000,2011-11-19,PaymentsToAcquirePropertyPlantAndEquipment,2026-08-25
ADM,cash,2011-09-30,1320000000,2011-11-19,CashAndCashEquivalentsAtCarryingValue,2026-08-25
ADM,debt,2011-09-30,6678000000,2011-11-19,LongTermDebtNoncurrent,2026-08-25
ADM,grossProfit,2011-09-30,1034000000,2011-11-19,GrossProfit,2026-08-25
ADM,netIncome,2011-09-30,460000000,2011-11-19,NetIncomeLoss,2026-08-25
ADM,operatingCashFlow,2011-09-30,2087000000,2011-11-19,NetCashProvidedByUsedInOperatingActivities,2026-08-25
ADM,revenue,2011-09-30,21902000000,2011-11-19,Revenues,2026-08-25
ADP,assets,2011-09-30,28020200000,2011-11-19,Assets,2026-08-25
ADP,buybacks,2011-09-30,249200000,2011-11-19,PaymentsForRepurchaseOfCommonStock,2026-08-25
ADP,cash,2011-09-30,1248900000,2011-11-19,CashAndCashEquivalentsAtCarryingValue,2026-08-25
ADP,debt,2011-09-30,36500000,2011-11-19,LongTermDebt,2026-08-25
ADP,equity,2011-09-30,6019200000,2011-11-19,StockholdersEquity,2026-08-25
ADP,grossProfit,2011-09-30,1010500000,2011-11-19,GrossProfit,2026-08-25
ADP,liabilities,2011-09-30,22001000000,2011-11-19,Liabilities,2026-08-25
ADP,netIncome,2011-09-30,302700000,2011-11-19,NetIncomeLoss,2026-08-25
ADP,operatingCashFlow,2011-09-30,316300000,2011-11-19,NetCashProvidedByUsedInOperatingActivities,2026-08-25
ADP,receivables,2011-09-30,1236900000,2011-11-19,AccountsReceivableNetCurrent,2026-08-25
ADP,revenue,2011-09-30,2510900000,2011-11-19,Revenues,2026-08-25
ADP,shares,2011-09-30,488200000,2011-11-19,CommonStockSharesOutstanding,2026-08-25
ADSK,assets,2011-07-31,2973700000,2011-09-19,Assets,2026-08-25
ADSK,cash,2011-07-31,1131500000,2011-09-19,CashAndCashEquivalentsAtCarryingValue,2026-08-25
