symbol,role,period_end,value,available_from,tag,seen
ADI,assets,2026-08-01,48424417000,2026-09-20,Assets,2026-08-25
ADI,cash,2026-08-01,2165870000,2026-09-20,CashAndCashEquivalentsAtCarryingValue,2026-08-25
ADI,debt,2026-08-01,6771624000,2026-09-20,LongTermDebtNoncurrent,2026-08-25
ADI,equity,2026-08-01,33550897000,2026-09-20,StockholdersEquity,2026-08-25
ADI,grossProfit,2026-08-01,2707544000,2026-09-20,GrossProfit,2026-08-25
ADI,inventory,2026-08-01,1931496000,2026-09-20,InventoryNet,2026-08-25
ADI,netIncome,2026-08-01,1340090000,2026-09-20,NetIncomeLoss,2026-08-25
ADI,operatingIncome,2026-08-01,1612969000,2026-09-20,OperatingIncomeLoss,2026-08-25
ADI,receivables,2026-08-01,2389577000,2026-09-20,AccountsReceivableNetCurrent,2026-08-25
ADI,revenue,2026-08-01,4021899000,2026-09-20,RevenueFromContractWithCustomerExcludingAssessedTax,2026-08-25
ADI,rnd,2026-08-01,533480000,2026-09-20,ResearchAndDevelopmentExpense,2026-08-25
ADI,shares,2026-08-01,484565465,2026-09-20,CommonStockSharesOutstanding,2026-08-25
AMAT,assets,2026-07-26,43522000000,2026-09-14,Assets,2026-08-25
AMAT,cash,2026-07-26,7037000000,2026-09-14,CashAndCashEquivalentsAtCarryingValue,2026-08-25
AMAT,debt,2026-07-26,5245000000,2026-09-14,LongTermDebtNoncurrent,2026-08-25
AMAT,equity,2026-07-26,25626000000,2026-09-14,StockholdersEquity,2026-08-25
AMAT,grossProfit,2026-07-26,4586000000,2026-09-14,GrossProfit,2026-08-25
AMAT,inventory,2026-07-26,6564000000,2026-09-14,InventoryNet,2026-08-25
AMAT,liabilities,2026-07-26,17896000000,2026-09-14,Liabilities,2026-08-25
AMAT,netIncome,2026-07-26,2538000000,2026-09-14,NetIncomeLoss,2026-08-25
AMAT,operatingIncome,2026-07-26,3075000000,2026-09-14,OperatingIncomeLoss,2026-08-25
AMAT,receivables,2026-07-26,7691000000,2026-09-14,AccountsReceivableNetCurrent,2026-08-25
AMAT,revenue,2026-07-26,9115000000,2026-09-14,RevenueFromContractWithCustomerExcludingAssessedTax,2026-08-25
AMAT,rnd,2026-07-26,1100000000,2026-09-14,ResearchAndDevelopmentExpense,2026-08-25
FTV,assets,2026-07-03,11615000000,2026-08-22,Assets,2026-08-25
FTV,cash,2026-07-03,374200000,2026-08-22,CashAndCashEquivalentsAtCarryingValue,2026-08-25
FTV,debt,2026-07-03,3509300000,2026-08-22,LongTermDebtNoncurrent,2026-08-25
FTV,equity,2026-07-03,6060600000,2026-08-22,StockholdersEquity,2026-08-25
FTV,grossProfit,2026-07-03,695300000,2026-08-22,GrossProfit,2026-08-25
FTV,inventory,2026-07-03,310800000,2026-08-22,InventoryNet,2026-08-25
FTV,netIncome,2026-07-03,157300000,2026-08-22,NetIncomeLoss,2026-08-25
FTV,operatingIncome,2026-07-03,209900000,2026-08-22,OperatingIncomeLoss,2026-08-25
FTV,receivables,2026-07-03,657800000,2026-08-22,AccountsReceivableNetCurrent,2026-08-25
FTV,revenue,2026-07-03,1096800000,2026-08-22,RevenueFromContractWithCustomerExcludingAssessedTax,2026-08-25
FTV,rnd,2026-07-03,67500000,2026-08-22,ResearchAndDevelopmentExpense,2026-08-25
FTV,shares,2026-07-03,302600000,2026-08-22,CommonStockSharesOutstanding,2026-08-25
GD,assets,2026-07-05,60163000000,2026-08-24,Assets,2026-08-25
GD,cash,2026-07-05,4333000000,2026-08-24,CashAndCashEquivalentsAtCarryingValue,2026-08-25
GD,debt,2026-07-05,6260000000,2026-08-24,LongTermDebtNoncurrent,2026-08-25
GD,equity,2026-07-05,26826000000,2026-08-24,StockholdersEquity,2026-08-25
GD,inventory,2026-07-05,9097000000,2026-08-24,InventoryNet,2026-08-25
GD,netIncome,2026-07-05,1160000000,2026-08-24,NetIncomeLoss,2026-08-25
GD,operatingIncome,2026-07-05,1460000000,2026-08-24,OperatingIncomeLoss,2026-08-25
GD,receivables,2026-07-05,2398000000,2026-08-24,AccountsReceivableNetCurrent,2026-08-25
GD,revenue,2026-07-05,14094000000,2026-08-24,RevenueFromContractWithCustomerExcludingAssessedTax,2026-08-25
GEN,assets,2026-07-03,15644000000,2026-08-22,Assets,2026-08-25
GEN,buybacks,2026-07-03,100000000,2026-08-22,PaymentsForRepurchaseOfCommonStock,2026-08-25
GEN,capex,2026-07-03,4000000,2026-08-22,PaymentsToAcquirePropertyPlantAndEquipment,2026-08-25
GEN,debt,2026-07-03,7975000000,2026-08-22,LongTermDebtNoncurrent,2026-08-25
GEN,equity,2026-07-03,2656000000,2026-08-22,StockholdersEquity,2026-08-25
GEN,grossProfit,2026-07-03,1029000000,2026-08-22,GrossProfit,2026-08-25
GEN,liabilities,2026-07-03,12988000000,2026-08-22,Liabilities,2026-08-25
GEN,netIncome,2026-07-03,215000000,2026-08-22,NetIncomeLoss,2026-08-25
GEN,operatingCashFlow,2026-07-03,434000000,2026-08-22,NetCashProvidedByUsedInOperatingActivities,2026-08-25
GEN,operatingIncome,2026-07-03,443000000,2026-08-22,OperatingIncomeLoss,2026-08-25
GEN,receivables,2026-07-03,378000000,2026-08-22,AccountsReceivableNetCurrent,2026-08-25
GEN,revenue,2026-07-03,1336000000,2026-08-22,RevenueFromContractWithCustomerExcludingAssessedTax,2026-08-25
GEN,rnd,2026-07-03,118000000,2026-08-22,ResearchAndDevelopmentExpense,2026-08-25
GEN,shares,2026-07-03,599000000,2026-08-22,CommonStockSharesOutstanding,2026-08-25
KO,assets,2026-07-03,107922000000,2026-08-22,Assets,2026-08-25
KO,capex,2026-07-03,418000000,2026-08-22,PaymentsToAcquirePropertyPlantAndEquipment,2026-08-25
KO,cash,2026-07-03,12907000000,2026-08-22,CashAndCashEquivalentsAtCarryingValue,2026-08-25
KO,equity,2026-07-03,36150000000,2026-08-22,StockholdersEquity,2026-08-25
KO,grossProfit,2026-07-03,8415000000,2026-08-22,GrossProfit,2026-08-25
KO,inventory,2026-07-03,4647000000,2026-08-22,InventoryNet,2026-08-25
KO,netIncome,2026-07-03,4425000000,2026-08-22,NetIncomeLoss,2026-08-25
KO,operatingIncome,2026-07-03,4672000000,2026-08-22,OperatingIncomeLoss,2026-08-25
KO,receivables,2026-07-03,3732000000,2026-08-22,AccountsReceivableNetCurrent,2026-08-25
KO,revenue,2026-07-03,13380000000,2026-08-22,Revenues,2026-08-25
LDOS,assets,2026-07-03,15632000000,2026-08-22,Assets,2026-08-25
LDOS,buybacks,2026-07-03,66000000,2026-08-22,PaymentsForRepurchaseOfCommonStock,2026-08-25
LDOS,cash,2026-07-03,748000000,2026-08-22,CashAndCashEquivalentsAtCarryingValue,2026-08-25
LDOS,equity,2026-07-03,5284000000,2026-08-22,StockholdersEquity,2026-08-25
LDOS,inventory,2026-07-03,94000000,2026-08-22,InventoryNet,2026-08-25
LDOS,liabilities,2026-07-03,10296000000,2026-08-22,Liabilities,2026-08-25
LDOS,netIncome,2026-07-03,354000000,2026-08-22,NetIncomeLoss,2026-08-25
LDOS,operatingIncome,2026-07-03,514000000,2026-08-22,OperatingIncomeLoss,2026-08-25
LDOS,revenue,2026-07-03,4558000000,2026-08-22,Revenues,2026-08-25
LDOS,shares,2026-07-03,125492013,2026-08-22,CommonStockSharesOutstanding,2026-08-25
LHX,assets,2026-07-03,42938000000,2026-08-22,Assets,2026-08-25
LHX,cash,2026-07-03,1521000000,2026-08-22,CashAndCashEquivalentsAtCarryingValue,2026-08-25
LHX,debt,2026-07-03,9184000000,2026-08-22,LongTermDebtNoncurrent,2026-08-25
LHX,equity,2026-07-03,19882000000,2026-08-22,StockholdersEquity,2026-08-25
LHX,inventory,2026-07-03,1272000000,2026-08-22,InventoryNet,2026-08-25
LHX,liabilities,2026-07-03,22088000000,2026-08-22,Liabilities,2026-08-25
LHX,netIncome,2026-07-03,600000000,2026-08-22,NetIncomeLoss,2026-08-25
LHX,operatingIncome,2026-07-03,654000000,2026-08-22,OperatingIncomeLoss,2026-08-25
LHX,receivables,2026-07-03,1950000000,2026-08-22,AccountsReceivableNetCurrent,2026-08-25
LHX,revenue,2026-07-03,5881000000,2026-08-22,RevenueFromContractWithCustomerExcludingAssessedTax,2026-08-25
LHX,shares,2026-07-03,186155804,2026-08-22,CommonStockSharesOutstanding,2026-08-25
MSI,assets,2026-07-04,19242000000,2026-08-23,Assets,2026-08-25
MSI,cash,2026-07-04,710000000,2026-08-23,CashAndCashEquivalentsAtCarryingValue,2026-08-25
MSI,debt,2026-07-04,8417000000,2026-08-23,LongTermDebtNoncurrent,2026-08-25
MSI,equity,2026-07-04,2672000000,2026-08-23,StockholdersEquity,2026-08-25
MSI,grossProfit,2026-07-04,1678000000,2026-08-23,GrossProfit,2026-08-25
MSI,inventory,2026-07-04,1333000000,2026-08-23,InventoryNet,2026-08-25
MSI,netIncome,2026-07-04,557000000,2026-08-23,NetIncomeLoss,2026-08-25
MSI,operatingIncome,2026-07-04,809000000,2026-08-23,OperatingIncomeLoss,2026-08-25
MSI,receivables,2026-07-04,2160000000,2026-08-23,AccountsReceivableNetCurrent,2026-08-25
MSI,revenue,2026-07-04,3133000000,2026-08-23,RevenueFromContractWithCustomerExcludingAssessedTax,2026-08-25
MSI,rnd,2026-07-04,260000000,2026-08-23,ResearchAndDevelopmentExpense,2026-08-25
MSI,shares,2026-07-04,165500000,2026-08-23,CommonStockSharesOutstanding,2026-08-25
NDSN,assets,2026-07-31,5947920000,2026-09-19,Assets,2026-08-25
NDSN,cash,2026-07-31,113431000,2026-09-19,CashAndCashEquivalentsAtCarryingValue,2026-08-25
NDSN,debt,2026-07-31,1529005000,2026-09-19,LongTermDebtNoncurrent,2026-08-25
NDSN,equity,2026-07-31,3269059000,2026-09-19,StockholdersEquity,2026-08-25
NDSN,inventory,2026-07-31,469310000,2026-09-19,InventoryNet,2026-08-25
NDSN,netIncome,2026-07-31,152846000,2026-09-19,NetIncomeLoss,2026-08-25
NDSN,operatingIncome,2026-07-31,223092000,2026-09-19,OperatingIncomeLoss,2026-08-25
NDSN,revenue,2026-07-31,817667000,2026-09-19,RevenueFromContractWithCustomerExcludingAssessedTax,2026-08-25
NUE,assets,2026-07-04,36954000000,2026-08-23,Assets,2026-08-25
NUE,cash,2026-07-04,2478000000,2026-08-23,CashAndCashEquivalentsAtCarryingValue,2026-08-25
NUE,equity,2026-07-04,22109000000,2026-08-23,StockholdersEquity,2026-08-25
NUE,inventory,2026-07-04,6020000000,2026-08-23,InventoryNet,2026-08-25
NUE,liabilities,2026-07-04,13688000000,2026-08-23,Liabilities,2026-08-25
NUE,netIncome,2026-07-04,1156000000,2026-08-23,NetIncomeLoss,2026-08-25
NUE,receivables,2026-07-04,4045000000,2026-08-23,AccountsReceivableNetCurrent,2026-08-25
NUE,revenue,2026-07-04,10397000000,2026-08-23,RevenueFromContractWithCustomerExcludingAssessedTax,2026-08-25
ON,assets,2026-07-03,13485100000,2026-08-22,Assets,2026-08-25
ON,cash,2026-07-03,3514500000,2026-08-22,CashAndCashEquivalentsAtCarryingValue,2026-08-25
ON,debt,2026-07-03,3657300000,2026-08-22,LongTermDebtNoncurrent,2026-08-25
ON,equity,2026-07-03,7218700000,2026-08-22,StockholdersEquity,2026-08-25
ON,grossProfit,2026-07-03,616300000,2026-08-22,GrossProfit,2026-08-25
ON,inventory,2026-07-03,2047500000,2026-08-22,InventoryNet,2026-08-25
ON,liabilities,2026-07-03,6246600000,2026-08-22,Liabilities,2026-08-25
ON,netIncome,2026-07-03,226800000,2026-08-22,NetIncomeLoss,2026-08-25
ON,operatingIncome,2026-07-03,258600000,2026-08-22,OperatingIncomeLoss,2026-08-25
ON,revenue,2026-07-03,1603500000,2026-08-22,RevenueFromContractWithCustomerExcludingAssessedTax,2026-08-25
ON,shares,2026-07-03,389290999,2026-08-22,CommonStockSharesOutstanding,2026-08-25
RVTY,assets,2026-07-05,12045834000,2026-08-24,Assets,2026-08-25
RVTY,cash,2026-07-05,1022943000,2026-08-24,CashAndCashEquivalentsAtCarryingValue,2026-08-25
RVTY,debt,2026-07-05,2633094000,2026-08-24,LongTermDebtNoncurrent,2026-08-25
RVTY,equity,2026-07-05,7228758000,2026-08-24,StockholdersEquity,2026-08-25
RVTY,inventory,2026-07-05,378502000,2026-08-24,InventoryNet,2026-08-25
RVTY,liabilities,2026-07-05,4817076000,2026-08-24,Liabilities,2026-08-25
RVTY,netIncome,2026-07-05,51820000,2026-08-24,NetIncomeLoss,2026-08-25
RVTY,operatingIncome,2026-07-05,89316000,2026-08-24,OperatingIncomeLoss,2026-08-25
RVTY,receivables,2026-07-05,709175000,2026-08-24,AccountsReceivableNetCurrent,2026-08-25
RVTY,revenue,2026-07-05,729688000,2026-08-24,RevenueFromContractWithCustomerExcludingAssessedTax,2026-08-25
RVTY,rnd,2026-07-05,48974000,2026-08-24,ResearchAndDevelopmentExpense,2026-08-25
RVTY,shares,2026-07-05,111584000,2026-08-24,CommonStockSharesOutstanding,2026-08-25
SNA,assets,2026-07-04,8640900000,2026-08-23,Assets,2026-08-25
SNA,cash,2026-07-04,1644700000,2026-08-23,CashAndCashEquivalentsAtCarryingValue,2026-08-25
SNA,debt,2026-07-04,887000000,2026-08-23,LongTermDebtNoncurrent,2026-08-25
SNA,equity,2026-07-04,6041300000,2026-08-23,StockholdersEquity,2026-08-25
SNA,inventory,2026-07-04,1045300000,2026-08-23,InventoryNet,2026-08-25
SNA,liabilities,2026-07-04,2574600000,2026-08-23,Liabilities,2026-08-25
SNA,netIncome,2026-07-04,260600000,2026-08-23,NetIncomeLoss,2026-08-25
SNA,operatingIncome,2026-07-04,336400000,2026-08-23,OperatingIncomeLoss,2026-08-25
SNA,receivables,2026-07-04,942200000,2026-08-23,AccountsReceivableNetCurrent,2026-08-25
SNA,revenue,2026-07-04,1334800000,2026-08-23,Revenues,2026-08-25
SNDK,assets,2026-07-03,22507000000,2026-08-22,Assets,2026-08-25
SNDK,cash,2026-07-03,4762000000,2026-08-22,CashAndCashEquivalentsAtCarryingValue,2026-08-25
SNDK,debt,2026-07-03,0,2026-08-22,LongTermDebtNoncurrent,2026-08-25
SNDK,equity,2026-07-03,15736000000,2026-08-22,StockholdersEquity,2026-08-25
SNDK,inventory,2026-07-03,2698000000,2026-08-22,InventoryNet,2026-08-25
SNDK,liabilities,2026-07-03,6771000000,2026-08-22,Liabilities,2026-08-25
SNDK,receivables,2026-07-03,4708000000,2026-08-22,AccountsReceivableNetCurrent,2026-08-25
SNDK,shares,2026-07-03,146000000,2026-08-22,CommonStockSharesOutstanding,2026-08-25
STX,assets,2026-07-03,9972000000,2026-08-22,Assets,2026-08-25
STX,cash,2026-07-03,1704000000,2026-08-22,CashAndCashEquivalentsAtCarryingValue,2026-08-25
STX,debt,2026-07-03,3380000000,2026-08-22,LongTermDebtNoncurrent,2026-08-25
STX,equity,2026-07-03,2167000000,2026-08-22,StockholdersEquity,2026-08-25
STX,inventory,2026-07-03,1571000000,2026-08-22,InventoryNet,2026-08-25
STX,liabilities,2026-07-03,7805000000,2026-08-22,Liabilities,2026-08-25
STX,receivables,2026-07-03,1534000000,2026-08-22,AccountsReceivableNetCurrent,2026-08-25
STX,shares,2026-07-03,226791724,2026-08-22,CommonStockSharesOutstanding,2026-08-25
SWK,assets,2026-07-04,20093500000,2026-08-23,Assets,2026-08-25
SWK,buybacks,2026-07-04,252100000,2026-08-23,PaymentsForRepurchaseOfCommonStock,2026-08-25
SWK,capex,2026-07-04,64900000,2026-08-23,PaymentsToAcquirePropertyPlantAndEquipment,2026-08-25
SWK,cash,2026-07-04,592400000,2026-08-23,CashAndCashEquivalentsAtCarryingValue,2026-08-25
SWK,debt,2026-07-04,4704200000,2026-08-23,LongTermDebtNoncurrent,2026-08-25
SWK,equity,2026-07-04,8958800000,2026-08-23,StockholdersEquity,2026-08-25
SWK,inventory,2026-07-04,3896500000,2026-08-23,InventoryNet,2026-08-25
SWK,netIncome,2026-07-04,351300000,2026-08-23,NetIncomeLoss,2026-08-25
SWK,operatingCashFlow,2026-07-04,763100000,2026-08-23,NetCashProvidedByUsedInOperatingActivities,2026-08-25
SWK,revenue,2026-07-04,3960700000,2026-08-23,Revenues,2026-08-25
SWKS,assets,2026-07-03,7425000000,2026-08-22,Assets,2026-08-25
SWKS,cash,2026-07-03,790000000,2026-08-22,CashAndCashEquivalentsAtCarryingValue,2026-08-25
SWKS,debt,2026-07-03,496900000,2026-08-22,LongTermDebt,2026-08-25
SWKS,equity,2026-07-03,5738300000,2026-08-22,StockholdersEquity,2026-08-25
SWKS,grossProfit,2026-07-03,375000000,2026-08-22,GrossProfit,2026-08-25
SWKS,inventory,2026-07-03,1015500000,2026-08-22,InventoryNet,2026-08-25
SWKS,liabilities,2026-07-03,1686700000,2026-08-22,Liabilities,2026-08-25
SWKS,netIncome,2026-07-03,33900000,2026-08-22,NetIncomeLoss,2026-08-25
SWKS,operatingIncome,2026-07-03,48500000,2026-08-22,OperatingIncomeLoss,2026-08-25
SWKS,revenue,2026-07-03,934800000,2026-08-22,Revenues,2026-08-25
SWKS,rnd,2026-07-03,207800000,2026-08-22,ResearchAndDevelopmentExpense,2026-08-25
SWKS,shares,2026-07-03,150500000,2026-08-22,CommonStockSharesOutstanding,2026-08-25
TRMB,assets,2026-07-03,8540800000,2026-08-22,Assets,2026-08-25
TRMB,cash,2026-07-03,214400000,2026-08-22,CashAndCashEquivalentsAtCarryingValue,2026-08-25
TRMB,debt,2026-07-03,1442900000,2026-08-22,LongTermDebtNoncurrent,2026-08-25
TRMB,equity,2026-07-03,5110800000,2026-08-22,StockholdersEquity,2026-08-25
TRMB,grossProfit,2026-07-03,674900000,2026-08-22,GrossProfit,2026-08-25
TRMB,inventory,2026-07-03,185300000,2026-08-22,InventoryNet,2026-08-25
TRMB,liabilities,2026-07-03,3430000000,2026-08-22,Liabilities,2026-08-25
TRMB,netIncome,2026-07-03,-471700000,2026-08-22,NetIncomeLoss,2026-08-25
TRMB,operatingIncome,2026-07-03,132000000,2026-08-22,OperatingIncomeLoss,2026-08-25
TRMB,receivables,2026-07-03,598100000,2026-08-22,AccountsReceivableNetCurrent,2026-08-25
TRMB,revenue,2026-07-03,972000000,2026-08-22,RevenueFromContractWithCustomerExcludingAssessedTax,2026-08-25
TRMB,rnd,2026-07-03,177100000,2026-08-22,ResearchAndDevelopmentExpense,2026-08-25
TRMB,shares,2026-07-03,233200000,2026-08-22,CommonStockSharesOutstanding,2026-08-25
TXT,assets,2026-07-04,18134000000,2026-08-23,Assets,2026-08-25
TXT,equity,2026-07-04,8054000000,2026-08-23,StockholdersEquity,2026-08-25
TXT,inventory,2026-07-04,4720000000,2026-08-23,InventoryNet,2026-08-25
TXT,liabilities,2026-07-04,10080000000,2026-08-23,Liabilities,2026-08-25
TXT,netIncome,2026-07-04,248000000,2026-08-23,NetIncomeLoss,2026-08-25
TXT,revenue,2026-07-04,3827000000,2026-08-23,Revenues,2026-08-25
TXT,rnd,2026-07-04,116000000,2026-08-23,ResearchAndDevelopmentExpense,2026-08-25
TXT,shares,2026-07-04,171937000,2026-08-23,CommonStockSharesOutstanding,2026-08-25
VLTO,assets,2026-07-03,8558000000,2026-08-22,Assets,2026-08-25
VLTO,cash,2026-07-03,2119000000,2026-08-22,CashAndCashEquivalentsAtCarryingValue,2026-08-25
VLTO,debt,2026-07-03,2679000000,2026-08-22,LongTermDebtNoncurrent,2026-08-25
VLTO,equity,2026-07-03,3097000000,2026-08-22,StockholdersEquity,2026-08-25
VLTO,grossProfit,2026-07-03,902000000,2026-08-22,GrossProfit,2026-08-25
VLTO,inventory,2026-07-03,336000000,2026-08-22,InventoryNet,2026-08-25
VLTO,netIncome,2026-07-03,241000000,2026-08-22,NetIncomeLoss,2026-08-25
VLTO,operatingIncome,2026-07-03,315000000,2026-08-22,OperatingIncomeLoss,2026-08-25
VLTO,receivables,2026-07-03,921000000,2026-08-22,AccountsReceivableNetCurrent,2026-08-25
VLTO,revenue,2026-07-03,1474000000,2026-08-22,RevenueFromContractWithCustomerExcludingAssessedTax,2026-08-25
VLTO,rnd,2026-07-03,73000000,2026-08-22,ResearchAndDevelopmentExpense,2026-08-25
VLTO,shares,2026-07-03,244200000,2026-08-22,CommonStockSharesOutstanding,2026-08-25
WAT,assets,2026-07-04,24751000000,2026-08-23,Assets,2026-08-25
WAT,cash,2026-07-04,539000000,2026-08-23,CashAndCashEquivalentsAtCarryingValue,2026-08-25
WAT,debt,2026-07-04,4886000000,2026-08-23,LongTermDebtNoncurrent,2026-08-25
WAT,equity,2026-07-04,15195000000,2026-08-23,StockholdersEquity,2026-08-25
WAT,inventory,2026-07-04,1377000000,2026-08-23,InventoryNet,2026-08-25
WAT,liabilities,2026-07-04,9556000000,2026-08-23,Liabilities,2026-08-25
