symbol,role,period_end,value,available_from,tag,seen
A,assets,2011-01-31,8044000000,2011-04-26,Assets,2026-08-25
A,buybacks,2011-01-31,270000000,2011-04-26,PaymentsForRepurchaseOfCommonStock,2026-08-25
A,capex,2011-01-31,38000000,2011-04-26,PaymentsToAcquirePropertyPlantAndEquipment,2026-08-25
A,cash,2011-01-31,2638000000,2011-04-26,CashAndCashEquivalentsAtCarryingValue,2026-08-25
A,debt,2011-01-31,2138000000,2011-04-26,LongTermDebtNoncurrent,2026-08-25
A,equity,2011-01-31,3332000000,2011-04-26,StockholdersEquity,2026-08-25
A,inventory,2011-01-31,797000000,2011-04-26,InventoryNet,2026-08-25
A,liabilities,2011-01-31,4705000000,2011-04-26,Liabilities,2026-08-25
A,operatingCashFlow,2011-01-31,120000000,2011-04-26,NetCashProvidedByUsedInOperatingActivities,2026-08-25
A,operatingIncome,2011-01-31,211000000,2011-04-26,OperatingIncomeLoss,2026-08-25
A,receivables,2011-01-31,854000000,2011-04-26,AccountsReceivableNetCurrent,2026-08-25
A,revenue,2011-01-31,1519000000,2011-04-26,SalesRevenueNet,2026-08-25
A,rnd,2011-01-31,159000000,2011-04-26,ResearchAndDevelopmentExpense,2026-08-25
AAPL,assets,2011-03-26,94904000000,2011-05-15,Assets,2026-08-25
AAPL,cash,2011-03-26,15978000000,2011-05-15,CashAndCashEquivalentsAtCarryingValue,2026-08-25
AAPL,equity,2011-03-26,61477000000,2011-05-15,StockholdersEquity,2026-08-25
AAPL,grossProfit,2011-03-26,10218000000,2011-05-15,GrossProfit,2026-08-25
AAPL,inventory,2011-03-26,930000000,2011-05-15,InventoryNet,2026-08-25
AAPL,liabilities,2011-03-26,33427000000,2011-05-15,Liabilities,2026-08-25
AAPL,netIncome,2011-03-26,5987000000,2011-05-15,NetIncomeLoss,2026-08-25
AAPL,operatingIncome,2011-03-26,7874000000,2011-05-15,OperatingIncomeLoss,2026-08-25
AAPL,receivables,2011-03-26,5798000000,2011-05-15,AccountsReceivableNetCurrent,2026-08-25
AAPL,revenue,2011-03-26,24667000000,2011-05-15,SalesRevenueNet,2026-08-25
AAPL,rnd,2011-03-26,581000000,2011-05-15,ResearchAndDevelopmentExpense,2026-08-25
AAPL,shares,2011-03-26,924674079,2011-05-15,CommonStockSharesOutstanding,2026-08-25
ABT,assets,2011-03-31,61651363000,2011-05-20,Assets,2026-08-25
ABT,buybacks,2011-03-31,71750000,2011-05-20,PaymentsForRepurchaseOfCommonStock,2026-08-25
ABT,capex,2011-03-31,391813000,2011-05-20,PaymentsToAcquirePropertyPlantAndEquipment,2026-08-25
ABT,cash,2011-03-31,2740156000,2011-05-20,CashAndCashEquivalentsAtCarryingValue,2026-08-25
ABT,debt,2011-03-31,12530246000,2011-05-20,LongTermDebtNoncurrent,2026-08-25
ABT,equity,2011-03-31,24629650000,2011-05-20,StockholdersEquity,2026-08-25
ABT,grossProfit,2011-03-31,5181900000,2011-05-20,GrossProfit,2026-08-25
ABT,inventory,2011-03-31,3400996000,2011-05-20,InventoryNet,2026-08-25
ABT,operatingCashFlow,2011-03-31,2011146000,2011-05-20,NetCashProvidedByUsedInOperatingActivities,2026-08-25
ABT,operatingIncome,2011-03-31,1301149000,2011-05-20,OperatingIncomeLoss,2026-08-25
ABT,receivables,2011-03-31,7160219000,2011-05-20,AccountsReceivableNetCurrent,2026-08-25
ABT,revenue,2011-03-31,9040900000,2011-05-20,SalesRevenueNet,2026-08-25
ACGL,assets,2011-03-31,17191966000,2011-05-20,Assets,2026-08-25
ACGL,buybacks,2011-03-31,237173000,2011-05-20,PaymentsForRepurchaseOfCommonStock,2026-08-25
ACGL,capex,2011-03-31,8082000,2011-05-20,PaymentsToAcquireProductiveAssets,2026-08-25
ACGL,cash,2011-03-31,406877000,2011-05-20,CashAndCashEquivalentsAtCarryingValue,2026-08-25
ACGL,liabilities,2011-03-31,12866431000,2011-05-20,Liabilities,2026-08-25
ACGL,netIncome,2011-03-31,25473000,2011-05-20,NetIncomeLoss,2026-08-25
ACGL,operatingCashFlow,2011-03-31,224580000,2011-05-20,NetCashProvidedByUsedInOperatingActivities,2026-08-25
ACGL,revenue,2011-03-31,775072000,2011-05-20,Revenues,2026-08-25
ACN,assets,2011-02-28,13893673000,2011-04-19,Assets,2026-08-25
ACN,cash,2011-02-28,4677544000,2011-04-19,CashAndCashEquivalentsAtCarryingValue,2026-08-25
ACN,equity,2011-02-28,3592907000,2011-04-19,StockholdersEquity,2026-08-25
ACN,netIncome,2011-02-28,503017000,2011-04-19,NetIncomeLoss,2026-08-25
ACN,operatingIncome,2011-02-28,771577000,2011-04-19,OperatingIncomeLoss,2026-08-25
ACN,receivables,2011-02-28,3072103000,2011-04-19,AccountsReceivableNetCurrent,2026-08-25
ACN,revenue,2011-02-28,6496293000,2011-04-19,Revenues,2026-08-25
ADBE,assets,2011-03-04,8310024000,2011-04-23,Assets,2026-08-25
ADBE,buybacks,2011-03-04,125000000,2011-04-23,PaymentsForRepurchaseOfCommonStock,2026-08-25
ADBE,capex,2011-03-04,32421000,2011-04-23,PaymentsToAcquirePropertyPlantAndEquipment,2026-08-25
ADBE,cash,2011-03-04,900156000,2011-04-23,CashAndCashEquivalentsAtCarryingValue,2026-08-25
ADBE,equity,2011-03-04,5425407000,2011-04-23,StockholdersEquity,2026-08-25
ADBE,grossProfit,2011-03-04,920067000,2011-04-23,GrossProfit,2026-08-25
ADBE,liabilities,2011-03-04,2884617000,2011-04-23,Liabilities,2026-08-25
ADBE,netIncome,2011-03-04,234591000,2011-04-23,NetIncomeLoss,2026-08-25
ADBE,operatingCashFlow,2011-03-04,332102000,2011-04-23,NetCashProvidedByUsedInOperatingActivities,2026-08-25
ADBE,operatingIncome,2011-03-04,302334000,2011-04-23,OperatingIncomeLoss,2026-08-25
ADBE,receivables,2011-03-04,533353000,2011-04-23,AccountsReceivableNetCurrent,2026-08-25
ADBE,revenue,2011-03-04,1027706000,2011-04-23,Revenues,2026-08-25
ADBE,shares,2011-03-04,504987000,2011-04-23,CommonStockSharesOutstanding,2026-08-25
ADI,assets,2011-01-29,4596905000,2011-04-24,Assets,2026-08-25
ADI,buybacks,2011-01-29,113605000,2011-04-24,PaymentsForRepurchaseOfCommonStock,2026-08-25
ADI,capex,2011-01-29,25547000,2011-04-24,PaymentsToAcquirePropertyPlantAndEquipment,2026-08-25
ADI,cash,2011-01-29,1570321000,2011-04-24,CashAndCashEquivalentsAtCarryingValue,2026-08-25
ADI,equity,2011-01-29,3364427000,2011-04-24,StockholdersEquity,2026-08-25
ADI,grossProfit,2011-01-29,482173000,2011-04-24,GrossProfit,2026-08-25
ADI,inventory,2011-01-29,282980000,2011-04-24,InventoryNet,2026-08-25
ADI,netIncome,2011-01-29,222106000,2011-04-24,NetIncomeLoss,2026-08-25
ADI,operatingCashFlow,2011-01-29,216751000,2011-04-24,NetCashProvidedByUsedInOperatingActivities,2026-08-25
ADI,operatingIncome,2011-01-29,259406000,2011-04-24,OperatingIncomeLoss,2026-08-25
ADI,receivables,2011-01-29,384276000,2011-04-24,AccountsReceivableNetCurrent,2026-08-25
ADI,revenue,2011-01-29,728504000,2011-04-24,SalesRevenueNet,2026-08-25
ADI,rnd,2011-01-29,122745000,2011-04-24,ResearchAndDevelopmentExpense,2026-08-25
ADI,shares,2011-01-29,299610446,2011-04-24,CommonStockSharesOutstanding,2026-08-25
ADM,assets,2011-03-31,43763000000,2011-05-20,Assets,2026-08-25
ADM,cash,2011-03-31,858000000,2011-05-20,CashAndCashEquivalentsAtCarryingValue,2026-08-25
